T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  125.595                 -1018.381             
300     125.597                 -1018.361             
400     129.745                 -1017.113             
500     137.888                 -1015.337             
600     147.258                 -1013.593             
700     156.831                 -1011.942             
800     166.207                 -1010.396             
900     175.229                 -1008.991             
1000    183.847                 -1007.778             
1100    192.054                 -1006.812             
1200    199.865                 -1006.121             
1300    207.305                 -1005.737             
1400    214.398                 -1005.687             
1500    221.173                 -1005.983             
1600    227.653                 -1006.637             
1700    233.862                 -1007.659             
1800    239.820                 -1009.056             
1900    245.578                 -1008.740             
2000    251.173                 -1008.908             
2100    256.609                 -1009.566             
2200    261.891                 -1049.387             
2300    267.024                 -1047.309             
2400    272.013                 -1045.265             
2500    276.864                 -1043.253             
2600    281.584                 -1041.273             
2700    286.178                 1039.325              
2800    290.651                 -1037.407             
2900    295.009                 -1035.520             
3000    299.257                 -1711.697             
3100    303.400                 -1708.210             
3200    307.441                 -1704.851             
3300    311.387                 -1701.615             
3400    315.240                 -1698.498             
3500    319.005                 -1695.500             
3600    322.685                 -1692.618             
3700    326.285                 -1689.852             
3800    329.806                 -1687.205             
3900    333.253                 -1684.678             
4000    336.628                 -1682.276             
4100    339.933                 -1680.003             
4200    343.173                 -1677.867             
4300    346.349                 -1675.874             
4400    349.463                 -1674.034             
4500    352.519                 -1672.356             
