T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  167.360                 -1262.313             
300     167.362                 -1262.355             
400     171.488                 -1264.321             
500     179.991                 -1265.383             
600     190.396                 -1265.199             
700     201.700                 -1263.798             
800     213.392                 -1261.331             
900     225.186                 -1258.019             
1000    236.906                 -1254.093             
1100    248.442                 -1249.799             
1200    259.720                 -1245.299             
1300    270.701                 -1240.725             
1400    281.360                 -1236.168             
1500    291.688                 -1231.642             
1600    301.689                 -1227.166             
1700    311.369                 -1222.759             
1800    320.738                 -1218.440             
1900    329.809                 -1214.232             
2000    338.594                 -1210.157             
