T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  208.363                 -3334.230             
300     208.366                 -3334.297             
400     215.530                 -3342.152             
500     230.150                 -3343.971             
600     247.657                 -3344.817             
700     266.130                 -3345.149             
800     284.677                 -3345.218             
900     302.871                 -3345.200             
1000    320.514                 -3345.151             
1100    337.527                 3503.006              
1200    353.890                 -3500.895             
1300    369.612                 -3498.737             
1400    384.715                 -3496.583             
1500    399.226                 -3494.495             
