T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  174.560                 744.941               
300     174.561                 744.901               
350     174.868                 743.870               
400     175.575                 742.924               
450     176.520                 742.051               
500     177.610                 741.234               
600     180.009                 739.697               
700     182.499                 738.192               
800     184.954                 736.642               
900     187.313                 735.000               
1000    189.551                 733.240               
1100    191.660                 731.348               
1200    193.641                 729.320               
1300    195.500                 727.165               
1400    197.246                 724.902               
1500    198.887                 722.551               
1600    200.432                 720.127               
1700    201.890                 717.631               
1800    203.269                 715.053               
1900    204.574                 712.384               
2000    205.813                 709.626               
2100    206.991                 706.785               
2200    208.113                 703.863               
2300    209.184                 700.862               
2400    210.208                 697.779               
2500    211.188                 694.611               
2600    212.128                 691.351               
2700    213.030                 687.990               
2800    213.898                 684.517               
2900    214.734                 680.918               
3000    215.539                 677.180               
3100    216.317                 673.283               
3200    217.068                 669.208               
3300    217.794                 628.478               
3400    218.498                 624.405               
3500    219.179                 620.325               
3600    219.840                 616.239               
3700    220.482                 612.148               
3800    221.105                 608.052               
3900    221.711                 603.951               
4000    222.300                 599.845               
4100    222.874                 595.736               
4200    223.433                 591.623               
4300    223.977                 587.506               
4400    224.509                 583.386               
4500    225.027                 579.263               
4600    225.534                 575.138               
4700    226.029                 571.009               
4800    226.512                 566.879               
4900    226.985                 562.746               
5000    227.448                 558.610               
5100    227.900                 554.473               
5200    228.344                 550.334               
5300    228.778                 546.193               
5400    229.204                 542.051               
5500    229.621                 537.907               
5600    230.031                 533.761               
5700    230.432                 529.614               
5800    230.827                 -213.289              
5900    231.214                 -217.652              
6000    231.594                 -222.060              
