T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     339.849                 -280.172              
200     298.501                 -281.948              
250     294.236                 -282.659              
298.15  293.260                 -283.257              
300     293.261                 -283.278              
350     294.024                 -283.806              
400     295.776                 -284.245              
450     298.114                 -284.606              
500     300.807                 -284.900              
600     306.740                 -285.319              
700     312.944                 -285.556              
800     319.143                 -285.650              
900     325.211                 -285.629              
1000    331.090                 -285.517              
1100    336.757                 -285.334              
1200    342.206                 -285.097              
1300    347.442                 -284.819              
1400    352.471                 -284.512              
1500    357.305                 -284.186              
1600    361.952                 -283.848              
1700    366.426                 -283.505              
1800    370.735                 -283.162              
1900    374.890                 -282.822              
2000    378.901                 -282.490              
2100    382.775                 -282.168              
2200    386.523                 -281.857              
2300    390.150                 -281.560              
2400    393.664                 -281.277              
2500    397.071                 -281.010              
2600    400.378                 -280.759              
2700    403.590                 -280.525              
2800    406.711                 -280.308              
2900    409.747                 -280.108              
3000    412.703                 -279.925              
3100    415.581                 -279.758              
3200    418.387                 -279.606              
3300    421.122                 -279.468              
3400    423.792                 -279.343              
3500    426.398                 -279.228              
3600    428.944                 -279.123              
3700    431.433                 -279.026              
3800    433.866                 -278.933              
3900    436.246                 -278.844              
4000    438.576                 -278.755              
4100    440.857                 -278.666              
4200    443.092                 -278.572              
4300    445.282                 -278.473              
4400    447.429                 -278.366              
4500    449.534                 -278.249              
4600    451.600                 -278.120              
4700    453.627                 -277.978              
4800    455.617                 -277.819              
4900    457.572                 -277.643              
5000    459.492                 -277.449              
5100    461.379                 -277.234              
5200    463.234                 -276.998              
5300    465.058                 -276.739              
5400    466.852                 -276.457              
5500    468.616                 -276.150              
5600    470.353                 -275.818              
5700    472.062                 -275.460              
5800    473.745                 -275.075              
5900    475.402                 -274.662              
6000    477.034                 -274.222              
