T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  75.891                  -416.878              
300     75.892                  -416.821              
400     79.329                  -416.631              
500     85.800                  -414.030              
600     93.024                  411.445               
700     100.245                 -408.916              
800     107.192                 -406.451              
900     113.777                 -404.068              
1000    119.985                 -401.787              
1100    125.826                 -399.626              
1200    131.324                 -494.366              
1300    136.507                 -491.571              
1400    141.400                 -488.871              
1500    146.028                 -486.266              
1600    150.415                 -483.754              
1700    154.580                 -481.334              
1800    158.544                 -479.001              
1900    162.321                 -476.749              
2000    165.928                 -474.574              
2100    169.378                 -472.471              
2200    172.682                 -470.434              
2300    175.853                 -468.457              
2400    178.899                 -466.535              
2500    181.829                 -464.662              
