T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     325.165                 -1196.362             
200     282.691                 -1198.809             
250     278.281                 -1199.886             
298.15  277.268                 -1200.808             
300     277.269                 -1200.841             
350     278.065                 -1201.662             
400     279.896                 -1202.352             
450     282.343                 -1202.923             
500     285.164                 -1203.391             
600     291.379                 -1204.073             
700     297.875                 -1204.492             
800     304.358                 -1204.724             
900     310.696                 -1204.820             
1000    316.829                 -1204.824             
1100    322.732                 -1204.769             
1200    328.401                 -1204.679             
1300    333.839                 -1204.577             
1400    339.056                 -1204.478             
1500    344.064                 -1204.397             
1600    348.873                 -1204.343             
1700    353.495                 -1254.498             
1800    357.944                 -1254.284             
1900    362.228                 -1254.066             
2000    366.359                 -1253.847             
2100    370.346                 -1253.624             
2200    374.199                 -1253.394             
2300    377.925                 -1253.156             
2400    381.531                 -1252.905             
2500    385.025                 -1252.636             
2600    388.414                 -1252.347             
2700    391.702                 -1252.032             
2800    394.897                 -1251.688             
2900    398.002                 -1251.312             
3000    401.022                 -1250.901             
3100    403.962                 -1250.450             
3200    406.826                 -1249.960             
3300    409.618                 -1249.426             
3400    412.340                 -1248.848             
3500    414.997                 -1248.225             
3600    417.591                 -1631.707             
3700    420.125                 -1630.577             
3800    422.602                 -1629.402             
3900    425.025                 -1628.182             
4000    427.394                 -1626.917             
4100    429.714                 -1625.606             
4200    431.986                 -1624.251             
4300    434.211                 -1622.851             
4400    436.392                 -1621.408             
4500    438.530                 -1619.922             
4600    440.627                 -1618.395             
4700    442.684                 -1616.826             
4800    444.704                 -1615.217             
4900    446.686                 -1613.570             
5000    448.634                 -1611.885             
5100    450.547                 -1610.162             
5200    452.427                 -1608.404             
5300    454.275                 -1606.611             
5400    456.092                 -1604.785             
5500    457.880                 -1602.925             
5600    459.638                 -1601.034             
5700    461.369                 -1599.113             
5800    463.072                 -1597.161             
5900    464.749                 -1595.181             
6000    466.401                 -1593.173             
