T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     60.224                  -196.485              
200     36.518                  -196.875              
298.15  33.321                  -196.648              
300     33.322                  -196.641              
400     34.885                  -196.123              
500     38.009                  -195.523              
600     41.666                  -194.959              
700     45.459                  -194.468              
800     49.216                  -194.084              
900     52.862                  -193.819              
1000    56.367                  -193.689              
1100    59.721                  -193.670              
1200    62.927                  -197.482              
1300    65.990                  -197.174              
1400    68.917                  -196.914              
1500    71.718                  -196.706              
1600    74.401                  -196.556              
1700    76.974                  -196.473              
1800    79.445                  -196.464              
1900    81.822                  -196.538              
2000    84.111                  -196.702              
2100    86.319                  -196.968              
2200    88.451                  -218.665              
2300    90.513                  -219.576              
2400    92.509                  -220.468              
2500    94.443                  -221.339              
2600    96.320                  -222.191              
2700    98.142                  -223.021              
2800    99.913                  -223.830              
2900    101.637                 -224.618              
3000    103.315                 -225.384              
3100    104.950                 -226.127              
3200    106.545                 -226.848              
3300    108.101                 -227.546              
3400    109.621                 -228.220              
3500    111.107                 -228.872              
3600    112.560                 -229.501              
3700    113.981                 -230.106              
3800    115.373                 -230.687              
3900    116.737                 231.245               
4000    118.073                 -231.779              
4100    119.384                 -232.289              
4200    120.669                 -232.775              
4300    121.931                 -233.237              
4400    123.171                 -233.674              
4500    124.388                 -234.088              
4600    125.584                 -234.477              
4700    126.761                 -234.843              
4800    127.918                 -796.120              
4900    129.056                 -796.088              
5000    130.176                 -796.049              
