T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     393.015                 -356.873              
200     337.413                 -359.315              
250     331.867                 -360.618              
298.15  330.628                 -361.916              
300     330.629                 -361.967              
350     331.563                 -363.454              
400     333.656                 -381.033              
450     336.383                 -383.942              
500     339.453                 -433.119              
600     346.014                 -434.754              
700     352.642                 -436.223              
800     359.076                 -437.605              
900     365.224                 -438.961              
1000    371.057                 -440.299              
1100    376.581                 -441.626              
1200    381.810                 -442.950              
1300    386.766                 -444.281              
1400    391.468                 -445.625              
1500    395.938                 -446.987              
1600    400.194                 -448.378              
1700    404.255                 -740.280              
1800    408.135                 -740.251              
1900    411.850                 -740.291              
2000    415.412                 -740.403              
2100    418.832                 -740.587              
2200    422.120                 -740.839              
2300    425.287                 -741.154              
2400    428.340                 -741.525              
2500    431.288                 -741.944              
2600    434.136                 -742.403              
2700    436.892                 -742.893              
2800    439.561                 -743.406              
2900    442.148                 -743.936              
3000    444.658                 -744.475              
3100    447.096                 -745.018              
3200    449.465                 -745.562              
3300    451.769                 -746.104              
3400    454.012                 -746.642              
3500    456.196                 -747.175              
3600    458.325                 -747.703              
3700    460.401                 -748.227              
3800    462.427                 -748.750              
3900    464.405                 -749.272              
4000    466.338                 -749.797              
4100    468.226                 -750.329              
4200    470.074                 -750.870              
4300    471.881                 -751.425              
4400    473.650                 -751.957              
4500    475.383                 -752.533              
4600    477.080                 -753.139              
4700    478.744                 -753.773              
4800    480.375                 -754.441              
4900    481.974                 -755.146              
5000    483.544                 -755.894              
5100    485.085                 -756.679              
5200    486.598                 -757.524              
5300    488.084                 -758.427              
5400    489.544                 -759.391              
5500    490.979                 -760.422              
5600    492.389                 -761.525              
5700    493.776                 -762.703              
5800    495.141                 -763.962              
5900    496.483                 -765.306              
6000    497.805                 -766.738              
