T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     375.991                 -16.726               
200     329.167                 -17.965               
250     324.667                 -18.789               
298.15  323.673                 -19.665               
300     323.674                 -19.700               
350     324.414                 -20.758               
400     326.062                 -37.851               
450     328.197                 -40.170               
500     330.591                 -82.634               
600     335.680                 -83.034               
700     340.795                 -83.493               
800     345.743                 -83.991               
900     350.456                 -84.558               
1000    354.919                 -85.260               
1100    359.137                 -86.159               
1200    363.125                 -91.243               
1300    366.901                 -91.820               
1400    370.482                 -92.486               
1500    373.886                 -93.259               
1600    377.127                 -94.157               
1700    380.221                 -95.198               
1800    383.180                 -96.400               
1900    386.015                 -97.777               
2000    388.737                 -114.029              
2100    391.355                 -116.541              
2200    393.876                 -119.076              
2300    396.308                 -121.626              
2400    398.657                 -124.183              
2500    400.929                 -126.737              
2600    403.129                 -129.278              
2700    405.263                 -131.797              
2800    407.333                 -134.284              
2900    409.344                 -136.730              
3000    411.299                 -139.127              
3100    413.202                 -141.469              
3200    415.055                 -143.749              
3300    416.861                 -145.963              
3400    418.623                 -148.107              
3500    420.342                 -150.179              
3600    422.021                 -152.176              
3700    423.661                 -563.197              
3800    425.265                 -563.808              
3900    426.834                 -564.399              
4000    428.369                 -564.969              
4100    429.872                 -565.516              
4200    431.345                 -566.042              
4300    432.789                 -566.544              
4400    434.204                 -567.024              
4500    435.592                 -567.481              
4600    436.955                 -567.916              
4700    438.292                 -568.328              
4800    439.605                 -568.717              
4900    440.895                 -569.084              
5000    442.162                 -569.428              
5100    443.408                 -569.751              
5200    444.634                 -570.051              
5300    445.839                 -570.330              
5400    447.024                 -570.586              
5500    448.191                 -570.822              
5600    449.339                 -571.035              
5700    450.470                 -571.228              
5800    451.584                 -571.400              
5900    452.681                 -571.550              
6000    453.762                 -571.681              
