T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  121.254                 -1171.294             
300     121.256                 -1171.270             
400     124.139                 -1170.085             
500     129.694                 -1169.544             
600     136.024                 -1169.702             
700     142.467                 -1168.937             
800     148.774                 -1168.517             
900     154.862                 -1167.414             
1000    160.721                 -1165.879             
1100    166.377                 -1171.970             
1200    171.850                 -1169.875             
1300    177.123                 -1167.704             
1400    182.191                 -1165.476             
1500    187.059                 -1163.213             
1600    191.735                 -1160.931             
1700    196.228                 1158.652              
1800    200.548                 -1156.393             
1900    204.705                 -1154.174             
2000    208.710                 -1152.011             
2100    212.571                 -1149.925             
2200    216.297                 -1287.453             
2300    219.897                 -1284.735             
2400    223.377                 -1282.236             
2500    226.745                 -1279.952             
2600    230.008                 -1277.876             
2700    233.172                 -1275.994             
2800    236.241                 -1274.288             
2900    239.222                 -1272.736             
3000    242.119                 -1271.316             
3100    244.936                 -1270.001             
3200    247.678                 -1268.767             
3300    250.349                 -1267.581             
3400    252.951                 -1266.430             
3500    255.488                 -1265.291             
