T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  154.959                 1568.786              
300     154.959                 1568.835              
350     155.212                 1570.176              
400     155.774                 1571.507              
450     156.501                 1572.827              
500     157.314                 1574.135              
600     159.038                 1576.712              
700     160.766                 1579.242              
800     162.435                 1581.731              
900     164.023                 1584.185              
1000    165.524                 1586.612              
1100    166.942                 1589.014              
1200    168.281                 1591.397              
1300    169.548                 1593.763              
1400    170.748                 1596.113              
1500    171.887                 1598.450              
1600    172.970                 1600.773              
1700    174.002                 1603.085              
1800    174.988                 1605.384              
1900    175.930                 1607.671              
2000    176.833                 1609.947              
2100    177.700                 1612.212              
2200    178.533                 1614.465              
2300    179.334                 1616.707              
2400    180.107                 1618.938              
2500    180.852                 1621.157              
2600    181.572                 1623.367              
2700    182.268                 1625.565              
2800    182.942                 1627.754              
2900    183.595                 1629.933              
3000    184.229                 1632.102              
3100    184.844                 1634.263              
3200    185.441                 1636.415              
3300    186.022                 1638.558              
3400    186.587                 1640.695              
3500    187.138                 1642.823              
3600    187.674                 1644.946              
3700    188.198                 1647.062              
3800    188.708                 1649.172              
3900    189.206                 1651.278              
4000    189.693                 1653.379              
4100    190.169                 1655.476              
4200    190.634                 1657.569              
4300    191.090                 1659.659              
4400    191.535                 1661.747              
4500    191.972                 1663.832              
4600    192.400                 1665.916              
4700    192.819                 1667.998              
4800    193.230                 1670.079              
4900    193.634                 1672.160              
5000    194.030                 1674.240              
5100    194.418                 1676.319              
5200    194.800                 1678.399              
5300    195.176                 1680.479              
5400    195.545                 1682.560              
5500    195.908                 1684.640              
5600    196.265                 1686.721              
5700    196.616                 1688.803              
5800    196.962                 1690.885              
5900    197.302                 1692.967              
6000    197.638                 1695.049              
