T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     147.109                 -983.071              
200     90.862                  -985.692              
298.15  83.387                  -986.085              
300     83.389                  -986.079              
400     86.983                  -985.218              
500     94.075                  -983.822              
600     102.280                 -982.281              
700     110.708                 -980.702              
800     119.010                 -979.971              
900     127.048                 -978.396              
1000    134.768                 -976.978              
