T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     296.182                 -725.091              
200     260.788                 -725.951              
250     257.291                 -726.373              
298.15  256.508                 -726.761              
300     256.509                 -726.775              
350     257.103                 -727.166              
400     258.445                 -727.553              
450     260.203                 -727.944              
500     262.193                 -728.344              
600     266.477                 -729.185              
700     270.842                 -730.106              
800     275.107                 -731.129              
900     279.205                 -732.277              
1000    283.111                 -742.162              
1100    286.824                 -743.625              
1200    290.351                 -745.093              
1300    293.702                 -746.567              
1400    296.889                 -875.459              
1500    299.925                 -875.599              
1600    302.822                 -875.749              
1700    305.589                 -875.908              
1800    308.238                 -876.075              
1900    310.777                 -876.250              
2000    313.214                 -876.429              
2100    315.557                 -876.611              
2200    317.812                 -876.793              
2300    319.985                 -876.971              
2400    322.083                 -877.142              
2500    324.109                 -877.304              
2600    326.068                 -877.453              
2700    327.965                 -877.587              
2800    329.803                 -877.704              
2900    331.586                 -877.801              
3000    333.316                 -877.878              
3100    334.998                 -877.934              
3200    336.633                 -877.968              
3300    338.223                 -877.980              
3400    339.772                 -877.971              
3500    341.281                 -877.942              
3600    342.753                 -877.894              
3700    344.188                 -877.829              
3800    345.590                 -877.748              
3900    346.958                 -877.655              
4000    348.296                 -877.550              
4100    349.603                 -877.437              
4200    350.883                 -877.318              
4300    352.134                 -877.196              
4400    353.360                 -877.075              
4500    354.561                 -876.955              
4600    355.737                 -876.842              
4700    356.890                 -876.737              
4800    358.021                 -876.643              
4900    359.131                 -876.564              
5000    360.219                 -876.501              
5100    361.288                 -876.458              
5200    362.338                 -876.438              
5300    363.369                 -876.441              
5400    364.383                 -876.471              
5500    365.379                 -876.531              
5600    366.358                 -876.622              
5700    367.322                 -876.747              
5800    368.269                 -876.907              
5900    369.202                 -877.105              
6000    370.120                 -877.343              
