T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     294.816                 -361.263              
200     256.831                 -360.568              
250     253.072                 -360.350              
298.15  252.232                 -360.242              
300     252.233                 -360.240              
350     252.868                 -360.213              
400     254.297                 -360.234              
450     256.167                 -360.285              
500     258.281                 -360.355              
600     262.828                 -360.536              
700     267.458                 -360.764              
800     271.983                 -361.043              
900     276.331                 -361.376              
1000    280.478                 -361.771              
1100    284.421                 -362.233              
1200    288.167                 -362.766              
1300    291.729                 -363.375              
1400    295.118                 -364.064              
1500    298.347                 -364.836              
1600    301.430                 -380.230              
1700    304.376                 -380.776              
1800    307.196                 -381.345              
1900    309.900                 -381.938              
2000    312.496                 -382.557              
2100    314.992                 -383.203              
2200    317.395                 -383.879              
2300    319.712                 -384.585              
2400    321.948                 -385.325              
2500    324.108                 -386.099              
2600    326.198                 -386.909              
2700    328.221                 -387.756              
2800    330.182                 -679.599              
2900    332.084                 -679.460              
3000    333.931                 -679.343              
3100    335.726                 -679.251              
3200    337.470                 -679.184              
3300    339.168                 -679.143              
3400    340.822                 -679.128              
3500    342.433                 -679.140              
3600    344.005                 -679.179              
3700    345.537                 -679.244              
3800    347.034                 -679.336              
3900    348.496                 -679.455              
4000    349.924                 -679.600              
4100    351.321                 -679.771              
4200    352.687                 -679.967              
4300    354.025                 -680.188              
4400    355.334                 -680.433              
4500    356.617                 -680.703              
4600    357.874                 -680.997              
4700    359.106                 -681.314              
4800    360.315                 -681.653              
4900    361.501                 -682.016              
5000    362.664                 -682.400              
5100    363.807                 -682.807              
5200    364.929                 -683.235              
5300    366.031                 -683.684              
5400    367.114                 -684.155              
5500    368.179                 -684.646              
5600    369.226                 -685.157              
5700    370.256                 -685.688              
5800    371.269                 -686.239              
5900    372.266                 -686.810              
6000    373.247                 -687.399              
