T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     189.570                 272.105               
200     171.266                 272.066               
250     169.452                 272.004               
298.15  169.042                 271.960               
300     169.043                 271.959               
350     169.356                 266.268               
400     170.064                 266.234               
450     170.989                 266.235               
500     172.031                 266.245               
600     174.247                 266.237               
700     176.460                 266.166               
800     178.576                 266.018               
900     180.567                 265.801               
1000    182.428                 265.524               
1100    184.166                 265.200               
1200    185.789                 264.838               
1300    187.309                 264.445               
1400    188.735                 264.027               
1500    190.077                 263.588               
1600    191.344                 263.132               
1700    192.543                 262.661               
1800    193.679                 262.179               
1900    194.760                 261.687               
2000    195.789                 261.186               
2100    196.771                 260.677               
2200    197.711                 260.162               
2300    198.611                 259.642               
2400    199.475                 259.116               
2500    200.305                 0.                    
2600    201.104                 0.                    
2700    201.874                 0.                    
2800    202.618                 0.                    
2900    203.335                 0.                    
3000    204.030                 0.                    
3100    204.702                 0.                    
3200    205.354                 0.                    
3300    205.986                 0.                    
3400    206.599                 0.                    
3500    207.195                 0.                    
3600    207.775                 0.                    
3700    208.339                 0.                    
3800    208.889                 0.                    
3900    209.424                 0.                    
4000    209.947                 0.                    
4100    210.456                 0.                    
4200    210.954                 0.                    
4300    211.440                 0.                    
4400    211.915                 0.                    
4500    212.379                 0.                    
4600    212.834                 0.                    
4700    213.279                 0.                    
4800    213.715                 0.                    
4900    214.142                 0.                    
5000    214.560                 0.                    
5100    214.970                 0.                    
5200    215.373                 0.                    
5300    215.768                 0.                    
5400    216.156                 0.                    
5500    216.537                 0.                    
5600    216.912                 0.                    
5700    217.280                 0.                    
5800    217.642                 0.                    
5900    217.998                 0.                    
6000    218.348                 0.                    
