T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     182.385                 -1910.750             
200     113.663                 -1912.207             
298.15  104.700                 -1911.251             
300     104.702                 -1911.222             
400     108.907                 -1909.310             
500     117.134                 -1906.992             
600     126.623                 -1904.433             
700     136.362                 -1901.745             
800     145.940                 -1898.994             
900     155.191                 -1896.187             
1000    164.059                 -1893.323             
1100    172.535                 -1890.419             
1200    180.632                 -1891.188             
1300    188.370                 -1887.663             
1400    195.774                 -1884.009             
