T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     398.518                 -298.697              
200     353.375                 -300.643              
250     349.083                 -301.764              
298.15  348.139                 -302.922              
300     348.140                 -302.968              
350     348.840                 -304.348              
400     350.399                 -321.858              
450     352.415                 -324.777              
500     354.673                 -368.086              
600     359.466                 -370.664              
700     364.278                 -372.443              
800     368.927                 -374.741              
900     373.352                 -376.627              
1000    377.539                 -378.523              
1100    381.494                 -388.801              
1200    385.231                 -390.961              
1300    388.766                 -393.043              
1400    392.116                 -395.078              
1500    395.297                 -397.097              
1600    398.322                 -399.129              
1700    401.206                 -401.205              
1800    403.960                 -403.352              
1900    406.594                 -405.596              
2000    409.117                 -407.957              
2100    411.539                 -410.456              
2200    413.867                 -552.629              
2300    416.107                 -554.612              
2400    418.266                 -556.863              
2500    420.350                 -559.372              
2600    422.362                 -562.124              
2700    424.309                 -565.095              
2800    426.193                 -568.261              
2900    428.019                 -571.592              
3000    429.791                 -575.056              
3100    431.510                 -578.624              
3200    433.181                 -582.263              
3300    434.806                 -585.938              
3400    436.387                 -589.631              
3500    437.926                 -593.315              
3600    439.427                 -596.969              
3700    440.890                 -600.573              
3800    442.317                 -604.113              
3900    443.710                 -607.577              
4000    445.071                 -610.957              
4100    446.401                 -614.243              
4200    447.702                 -617.433              
4300    448.974                 -620.528              
4400    450.219                 -623.524              
4500    451.438                 -626.423              
4600    452.633                 -629.221              
4700    453.803                 -631.906              
4800    454.951                 -634.522              
4900    456.076                 -637.046              
5000    457.180                 -639.493              
5100    458.264                 -641.841              
5200    459.328                 -644.134              
5300    460.373                 -646.358              
5400    461.399                 -648.518              
5500    462.408                 -650.584              
5600    463.400                 -652.565              
5700    464.375                 -654.542              
5800    465.334                 -656.443              
5900    466.277                 -658.176              
6000    467.206                 -659.990              
