T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  260.660                 652.436               
300     260.661                 652.456               
350     261.312                 652.976               
400     262.776                 653.481               
450     264.691                 653.972               
500     266.856                 654.444               
600     271.507                 655.300               
700     276.235                 655.984               
800     280.850                 656.429               
900     285.277                 656.567               
1000    289.494                 635.164               
1100    293.499                 635.245               
1200    297.301                 635.326               
1300    300.912                 635.406               
1400    304.345                 635.484               
1500    307.614                 635.558               
1600    310.731                 635.628               
1700    313.709                 635.692               
1800    316.559                 635.750               
1900    319.289                 635.801               
2000    321.910                 635.845               
2100    324.429                 635.882               
2200    326.853                 635.910               
2300    329.189                 635.929               
2400    331.442                 635.940               
2500    333.619                 635.942               
2600    335.724                 635.935               
2700    337.762                 635.919               
2800    339.736                 48.093                
2900    341.651                 50.251                
3000    343.510                 52.401                
3100    345.315                 54.541                
3200    347.071                 56.673                
3300    348.779                 58.797                
3400    350.442                 60.912                
3500    352.062                 63.018                
3600    353.642                 65.115                
3700    355.183                 67.204                
3800    356.687                 69.282                
3900    358.156                 71.351                
4000    359.592                 73.410                
4100    360.995                 75.458                
4200    362.368                 77.493                
4300    363.711                 79.516                
4400    365.026                 81.525                
4500    366.315                 83.524                
4600    367.577                 85.503                
4700    368.815                 87.465                
4800    370.028                 89.407                
4900    371.218                 91.330                
5000    372.387                 93.229                
5100    373.534                 95.103                
5200    374.660                 96.950                
5300    375.766                 98.768                
5400    376.853                 100.554               
5500    377.922                 102.306               
5600    378.973                 104.021               
5700    380.006                 105.696               
5800    381.023                 107.335               
5900    382.023                 108.924               
6000    383.008                 110.510               
