T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  172.440                 -548.748              
300     172.442                 -548.754              
400     175.534                 -565.183              
500     181.465                 -607.994              
600     188.620                 -603.674              
700     196.362                 -599.471              
800     204.141                 -595.386              
900     211.724                 592.047               
1000    219.015                 -587.878              
1100    225.982                 -591.626              
1200    232.623                 -588.401              
1300    238.949                 -585.199              
1400    244.976                 -582.028              
1500    250.724                 -578.898              
1600    256.212                 -575.818              
1700    261.460                 -709.710              
1800    266.484                 -704.893              
1900    271.301                 -700.151              
2000    275.926                 -695.487              
2100    280.373                 -690.902              
2200    284.654                 -686.397              
2300    288.780                 -681.969              
2400    292.762                 -677.614              
2500    296.609                 -673.330              
2600    300.329                 -669.112              
