T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  180.669                 1350.159              
300     180.669                 1350.192              
350     180.922                 1351.057              
400     181.485                 1351.893              
450     182.211                 1352.707              
500     183.024                 1353.502              
600     184.748                 1355.043              
700     186.477                 1356.527              
800     188.146                 1357.963              
900     189.733                 1359.354              
1000    191.235                 1360.699              
1100    192.652                 1361.993              
1200    193.992                 1363.232              
1300    195.258                 1364.409              
1400    196.458                 1365.517              
1500    197.597                 1366.552              
1600    198.681                 1367.507              
1700    199.714                 1368.379              
1800    200.700                 1369.162              
1900    201.644                 1369.853              
2000    202.549                 1370.446              
2100    203.419                 1370.939              
2200    204.257                 1371.328              
2300    205.064                 1371.611              
2400    205.845                 1371.785              
2500    206.601                 1371.847              
2600    207.334                 1371.783              
2700    208.047                 1371.561              
2800    208.741                 1371.129              
2900    209.418                 1334.529              
3000    210.081                 1335.495              
3100    210.729                 1336.559              
3200    211.365                 1337.729              
3300    211.991                 1339.013              
3400    212.606                 1340.416              
3500    213.213                 1341.946              
3600    213.812                 1343.607              
3700    214.404                 1345.405              
3800    214.991                 1347.343              
3900    215.572                 1349.425              
4000    216.149                 1351.653              
4100    216.722                 1354.032              
4200    217.292                 1356.563              
4300    217.859                 1359.247              
4400    218.424                 1362.087              
4500    218.987                 1365.085              
4600    219.549                 1368.242              
4700    220.109                 1371.559              
4800    220.669                 1375.037              
4900    221.228                 1378.680              
5000    221.787                 791.101               
5100    222.346                 793.394               
5200    222.904                 795.708               
5300    223.464                 798.046               
5400    224.024                 800.409               
5500    224.584                 802.800               
5600    225.145                 805.221               
5700    225.708                 807.674               
5800    226.271                 810.159               
5900    226.835                 812.679               
6000    227.401                 815.229               
