T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     74.176                  -155.277              
200     46.256                  -156.152              
298.15  42.594                  -156.063              
300     42.595                  -156.057              
400     44.319                  -155.553              
500     47.703                  -154.836              
600     51.608                  -154.022              
700     55.614                  -153.162              
800     59.554                  -152.274              
900     63.361                  -151.368              
1000    67.011                  -150.453              
1100    70.500                  -149.542              
1200    73.834                  -148.656              
1300    77.020                  -147.837              
1400    80.069                  -160.239              
1500    82.991                  -159.444              
1600    85.795                  -158.583              
1700    88.491                  -157.657              
1800    91.086                  -156.665              
1900    93.589                  -155.608              
2000    96.006                  -154.486              
