T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     309.095                 -197.637              
200     276.805                 -198.875              
250     273.633                 -199.475              
298.15  272.921                 -199.995              
300     272.922                 -200.014              
350     273.465                 -200.488              
400     274.693                 -200.905              
450     276.311                 -201.280              
500     278.152                 -201.625              
600     282.141                 -202.266              
700     286.237                 -202.886              
800     290.267                 -203.517              
900     294.160                 -204.176              
1000    297.888                 -204.872              
1100    301.446                 -205.609              
1200    304.836                 -206.391              
1300    308.067                 -207.217              
1400    311.147                 -208.091              
1500    314.088                 -209.018              
1600    316.900                 -210.007              
1700    319.591                 -211.067              
1800    322.170                 -212.205              
1900    324.645                 -213.428              
2000    327.025                 -214.743              
2100    329.314                 -216.157              
2200    331.521                 -217.675              
2300    333.649                 -219.306              
2400    335.705                 -221.062              
2500    337.692                 -222.956              
2600    339.616                 -225.013              
2700    341.479                 -227.272              
2800    343.286                 -256.144              
2900    345.039                 -257.662              
3000    346.742                 -259.197              
3100    348.398                 -260.749              
3200    350.008                 -262.317              
3300    351.576                 -263.901              
3400    353.103                 -265.500              
3500    354.591                 -267.113              
3600    356.043                 -268.741              
3700    357.460                 -270.382              
3800    358.844                 -272.037              
3900    360.196                 -273.705              
4000    361.517                 -275.385              
4100    362.809                 -277.077              
4200    364.074                 -278.781              
4300    365.312                 -280.497              
4400    366.524                 -282.224              
4500    367.712                 -283.963              
4600    368.876                 -285.713              
4700    370.017                 -287.476              
4800    371.137                 -289.250              
4900    372.236                 -291.036              
5000    373.314                 -292.835              
5100    374.373                 -294.647              
5200    375.413                 -987.145              
5300    376.435                 -989.316              
5400    377.439                 -991.477              
5500    378.427                 -993.725              
5600    379.398                 -996.019              
5700    380.353                 -998.359              
5800    381.293                 -1000.745             
5900    382.218                 -1003.180             
6000    383.128                 -1005.664             
