T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     299.791                 -314.174              
200     268.419                 -313.823              
250     265.340                 -313.769              
298.15  264.650                 -313.800              
300     264.651                 -313.803              
350     265.176                 -313.906              
400     266.366                 -314.067              
450     267.933                 -314.273              
500     269.716                 -314.509              
600     273.586                 -315.045              
700     277.567                 -315.636              
800     281.492                 -316.267              
900     285.290                 -316.933              
1000    288.934                 -317.633              
1100    292.417                 -318.366              
1200    295.741                 -319.134              
1300    298.912                 -319.936              
1400    301.940                 -320.773              
1500    304.833                 -321.647              
1600    307.601                 -322.557              
1700    310.253                 -323.505              
1800    312.796                 -324.489              
1900    315.239                 -325.510              
2000    317.588                 -326.566              
2100    319.851                 -327.658              
2200    322.031                 -328.785              
2300    324.136                 -329.945              
2400    326.170                 -381.397              
2500    328.137                 -382.699              
2600    330.042                 -384.000              
2700    331.887                 -385.297              
2800    333.677                 -386.592              
2900    335.415                 -387.881              
3000    337.104                 -389.166              
3100    338.745                 -390.444              
3200    340.343                 -391.715              
3300    341.898                 -392.978              
3400    343.413                 -394.231              
3500    344.891                 -395.474              
3600    346.332                 -396.706              
3700    347.739                 -397.924              
3800    349.114                 -399.129              
3900    350.456                 -400.318              
4000    351.769                 -401.492              
4100    353.053                 -402.647              
4200    354.310                 -883.634              
4300    355.540                 -883.665              
4400    356.745                 -883.677              
4500    357.926                 -883.670              
4600    359.084                 -883.643              
4700    360.219                 -883.595              
4800    361.332                 -883.527              
4900    362.425                 -883.438              
5000    363.498                 -883.328              
5100    364.551                 -883.196              
5200    365.586                 -883.044              
5300    366.603                 -882.870              
5400    367.603                 -882.674              
5500    368.585                 -882.459              
5600    369.552                 -882.222              
5700    370.503                 -881.966              
5800    371.438                 -881.689              
5900    372.359                 -881.394              
6000    373.265                 -881.079              
