T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     295.494                 -143.552              
200     256.967                 -144.156              
250     253.179                 -144.662              
298.15  252.332                 -145.185              
300     252.333                 -145.205              
350     252.973                 -145.767              
400     254.415                 -146.342              
450     256.301                 -146.929              
500     258.435                 -147.532              
600     263.023                 -148.815              
700     267.693                 -150.259              
800     272.256                 -151.933              
900     276.638                 -153.907              
1000    280.815                 -177.417              
1100    284.786                 -179.438              
1200    288.557                 -181.456              
1300    292.140                 -183.472              
1400    295.549                 -185.488              
1500    298.796                 -187.505              
1600    301.895                 -189.526              
1700    304.855                 -191.551              
1800    307.689                 -193.581              
1900    310.405                 -195.616              
2000    313.012                 -197.658              
2100    315.519                 -199.708              
2200    317.931                 -201.764              
2300    320.257                 -203.829              
2400    322.501                 -205.902              
2500    324.669                 -207.984              
2600    326.766                 -210.073              
2700    328.796                 -212.171              
2800    330.763                 -802.079              
2900    332.671                 -802.003              
3000    334.523                 -801.934              
3100    336.323                 -801.873              
3200    338.073                 -801.820              
3300    339.776                 -801.775              
3400    341.434                 -801.737              
3500    343.049                 -801.707              
3600    344.625                 -801.684              
3700    346.162                 -801.669              
3800    347.662                 -801.661              
3900    349.127                 -801.661              
4000    350.560                 -801.669              
4100    351.960                 -801.685              
4200    353.330                 -801.710              
4300    354.671                 -801.744              
4400    355.984                 -801.788              
4500    357.270                 -801.839              
4600    358.530                 -801.904              
4700    359.766                 -801.983              
4800    360.978                 -802.075              
4900    362.168                 -802.180              
5000    363.335                 -802.303              
5100    364.481                 -802.445              
5200    365.607                 -802.606              
5300    366.714                 -802.789              
5400    367.801                 -802.995              
5500    368.870                 -803.227              
5600    369.922                 -803.487              
5700    370.956                 -803.776              
5800    371.974                 -804.092              
5900    372.977                 -804.448              
6000    373.963                 -804.796              
