T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     199.679                 -272.625              
200     176.445                 -272.524              
250     174.260                 -272.516              
298.15  173.780                 -272.546              
300     173.780                 -272.548              
350     174.135                 -272.609              
400     174.923                 -272.696              
450     175.943                 -272.802              
500     177.082                 -272.924              
600     179.501                 -273.205              
700     181.927                 -273.522              
800     184.273                 -273.858              
900     186.510                 -274.205              
1000    188.631                 -274.552              
1100    190.641                 -274.896              
1200    192.547                 -275.231              
1300    194.360                 -275.558              
1400    196.086                 -275.874              
1500    197.733                 -276.181              
1600    199.309                 -276.477              
1700    200.820                 -276.763              
1800    202.270                 -277.040              
1900    203.666                 -277.308              
2000    205.011                 -277.566              
2100    206.309                 -277.815              
2200    207.563                 -278.053              
2300    208.776                 -278.279              
2400    209.952                 -278.493              
2500    211.092                 -278.694              
2600    212.198                 -278.882              
2700    213.273                 -279.054              
2800    214.319                 -279.210              
2900    215.337                 -279.349              
3000    216.329                 -279.472              
3100    217.295                 -279.576              
3200    218.238                 -279.662              
3300    219.158                 -279.730              
3400    220.057                 -279.779              
3500    220.935                 -279.809              
3600    221.794                 -279.821              
3700    222.635                 -279.814              
3800    223.457                 -279.789              
3900    224.263                 -279.746              
4000    225.052                 -279.685              
4100    225.826                 -279.607              
4200    226.584                 -279.512              
4300    227.328                 -279.400              
4400    228.059                 -279.273              
4500    228.775                 -279.130              
4600    229.479                 -278.971              
4700    230.171                 -278.798              
4800    230.851                 -278.611              
4900    231.519                 -278.410              
5000    232.176                 -278.195              
5100    232.823                 -277.967              
5200    233.459                 -277.725              
5300    234.084                 -277.471              
5400    234.701                 -277.204              
5500    235.307                 -276.925              
5600    235.905                 -276.633              
5700    236.494                 -276.329              
5800    237.074                 -276.013              
5900    237.646                 -275.684              
6000    238.209                 -275.343              
