T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     236.438                 -1544.710             
200     156.335                 -1547.151             
298.15  146.147                 -1548.080             
300     146.149                 -1548.089             
400     151.021                 -1552.872             
500     160.743                 -1551.745             
600     172.173                 -1549.626             
700     184.099                 -1546.808             
800     195.992                 -1543.488             
900     207.617                 -1539.816             
1000    218.867                 -1535.919             
1100    229.700                 -1689.825             
1200    240.110                 -1683.623             
1300    250.106                 1677.256              
1400    259.705                 -1670.768             
1500    268.927                 -1664.155             
1600    277.795                 -1657.416             
1700    286.333                 -1700.727             
1800    294.562                 -1693.505             
1900    302.504                 -1686.116             
2000    310.179                 -1678.564             
2100    317.603                 -1670.852             
2200    324.795                 -1662.982             
