T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
280     70.102                  -286.410              
298.15  69.950                  -285.830              
300     69.952                  -285.771              
320     70.134                  -285.137              
340     70.573                  -284.506              
360     71.209                  -283.874              
400     80.240                  -243.009              
500     104.712                 -243.896              
600     122.227                 -244.797              
700     135.612                 -245.658              
800     146.323                 -246.461              
900     155.194                 -247.198              
1000    162.736                 -247.868              
1100    169.283                 -248.468              
1200    175.061                 -249.004              
1300    180.231                 -249.479              
1400    184.910                 -249.899              
1500    189.184                 -250.269              
1600    193.120                 -250.595              
1700    196.770                 -250.884              
1800    200.175                 -251.141              
