T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  183.376                 1171.947              
300     183.376                 1171.982              
350     183.656                 1172.898              
400     184.271                 1173.759              
450     185.059                 1174.584              
500     185.935                 1175.386              
600     187.785                 1176.949              
700     189.637                 1178.491              
800     191.431                 1180.028              
900     193.150                 1181.558              
1000    194.790                 1183.077              
1100    196.355                 1184.573              
1200    197.847                 1186.024              
1300    199.271                 1187.415              
1400    200.632                 1188.725              
1500    201.934                 1189.946              
1600    203.181                 1191.074              
1700    204.376                 1192.093              
1800    205.523                 1192.996              
1900    206.624                 1193.772              
2000    207.684                 1194.412              
2100    208.704                 1194.906              
2200    209.687                 1172.365              
2300    210.636                 1172.408              
2400    211.553                 1172.455              
2500    212.439                 1172.508              
2600    213.298                 1172.570              
2700    214.130                 1172.642              
2800    214.937                 1172.727              
2900    215.721                 1172.827              
3000    216.483                 1172.944              
3100    217.224                 1173.078              
3200    217.947                 1173.233              
3300    218.651                 1173.409              
3400    219.338                 1173.608              
3500    220.009                 1173.829              
3600    220.665                 1174.075              
3700    221.306                 727.537               
3800    221.934                 729.518               
3900    222.549                 731.473               
4000    223.151                 733.401               
4100    223.742                 735.300               
4200    224.321                 737.170               
4300    224.890                 739.008               
4400    225.449                 740.815               
4500    225.998                 742.588               
4600    226.538                 744.327               
4700    227.068                 746.030               
4800    227.591                 747.696               
4900    228.105                 749.324               
5000    228.611                 750.913               
5100    229.109                 752.461               
5200    229.600                 753.968               
5300    230.084                 755.431               
5400    230.561                 756.850               
5500    231.032                 758.223               
5600    231.496                 759.550               
5700    231.954                 760.828               
5800    232.406                 762.058               
5900    232.851                 763.238               
6000    233.292                 764.367               
