T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     374.950                 -257.292              
200     327.702                 -258.799              
250     322.958                 -259.769              
298.15  321.889                 -271.960              
300     321.890                 -272.030              
350     322.707                 -302.786              
400     324.553                 -302.717              
450     326.981                 -302.663              
500     329.736                 -302.619              
600     335.690                 -302.558              
700     341.776                 -302.531              
800     347.742                 -302.535              
900     353.486                 -302.572              
1000    358.972                 -302.644              
1100    364.195                 -302.751              
1200    369.161                 -302.895              
1300    373.885                 -303.076              
1400    378.383                 -303.296              
1500    382.672                 -303.556              
1600    386.765                 -303.858              
1700    390.680                 -304.202              
1800    394.428                 -304.593              
1900    398.022                 -305.030              
2000    401.474                 -305.518              
2100    404.794                 -306.059              
2200    407.991                 -306.654              
2300    411.073                 -307.306              
2400    414.047                 -358.275              
2500    416.922                 -359.124              
2600    419.703                 -360.000              
2700    422.396                 -360.904              
2800    425.006                 -361.837              
2900    427.537                 -362.797              
3000    429.996                 -363.783              
3100    432.385                 -364.793              
3200    434.708                 -365.824              
3300    436.968                 -366.875              
3400    439.170                 -367.941              
3500    441.316                 -369.019              
3600    443.408                 -370.107              
3700    445.449                 -371.199              
3800    447.442                 -372.294              
3900    449.389                 -373.386              
4000    451.291                 -374.473              
4100    453.152                 -375.552              
4200    454.972                 -856.467              
4300    456.753                 -856.431              
4400    458.497                 -856.378              
4500    460.206                 -856.307              
4600    461.880                 -856.215              
4700    463.522                 -856.100              
4800    465.132                 -855.961              
4900    466.711                 -855.796              
5000    468.261                 -855.603              
5100    469.783                 -855.382              
5200    471.278                 -855.133              
5300    472.747                 -854.854              
5400    474.190                 -854.544              
5500    475.608                 -854.205              
5600    477.003                 -853.835              
5700    478.375                 -853.436              
5800    479.725                 -853.006              
5900    481.054                 -852.546              
6000    482.361                 -852.058              
