T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  188.280                 -4659.888             
300     188.286                 -4659.835             
400     200.080                 -4657.552             
500     223.085                 -4662.433             
600     249.687                 -4661.531             
700     277.139                 -4660.445             
800     304.320                 -4659.158             
900     330.753                 -4657.685             
1000    356.247                 -4656.018             
1100    380.740                 -4654.202             
1200    404.234                 -4652.249             
1300    426.764                 -4650.116             
1400    448.383                 -4647.768             
1500    469.149                 -4645.185             
1600    489.122                 -4642.361             
1700    508.356                 -4929.767             
1800    526.905                 -4924.960             
1900    544.815                 -4919.944             
2000    562.133                 -4914.730             
