T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     290.774                 16.474                
200     262.893                 15.765                
250     260.207                 15.418                
298.15  259.613                 15.062                
300     259.614                 15.048                
350     260.056                 14.657                
400     261.044                 14.242                
450     262.325                 13.805                
500     263.762                 13.344                
600     266.820                 12.366                
700     269.898                 6.451                 
800     272.878                 5.340                 
900     275.720                 4.260                 
1000    278.413                 3.212                 
1100    280.961                 2.196                 
1200    283.371                 1.212                 
1300    285.654                 0.257                 
1400    287.820                 -0.686                
1500    289.880                 -1.623                
1600    291.841                 -2.560                
1700    293.713                 -3.499                
1800    295.504                 -4.443                
1900    297.219                 -5.391                
2000    298.865                 -6.346                
2100    300.448                 -184.528              
2200    301.972                 -185.106              
2300    303.441                 -185.757              
2400    304.861                 -186.484              
2500    306.233                 -187.288              
2600    307.562                 -188.169              
2700    308.850                 -189.124              
2800    310.100                 -190.152              
2900    311.313                 -191.249              
3000    312.494                 -192.408              
3100    313.642                 -193.626              
3200    314.761                 -194.896              
3300    315.851                 -196.210              
3400    316.915                 -197.563              
3500    317.953                 -198.947              
3600    318.966                 -200.356              
3700    319.957                 -201.781              
3800    320.926                 -203.218              
3900    321.875                 -204.660              
4000    322.803                 -206.100              
4100    323.712                 -207.533              
4200    324.603                 -208.954              
4300    325.476                 -210.359              
4400    326.333                 -211.742              
4500    327.173                 -213.101              
4600    327.998                 -214.433              
4700    328.808                 -215.733              
4800    329.604                 -217.001              
4900    330.386                 -218.233              
5000    331.155                 -219.428              
5100    331.910                 -220.585              
5200    332.654                 -221.703              
5300    333.385                 -222.781              
5400    334.105                 -223.819              
5500    334.814                 -224.816              
5600    335.511                 -225.773              
5700    336.198                 -226.689              
5800    336.876                 -227.566              
5900    337.543                 -228.403              
6000    338.200                 -229.202              
