T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  223.648                 -289.444              
300     223.650                 -289.415              
400     228.409                 -312.247              
500     237.397                 375.041               
600     247.460                 -371.274              
700     257.551                 -367.639              
800     267.293                 -364.155              
900     276.559                 -360.848              
1000    285.324                 -368.333              
1100    293.600                 -365.097              
1200    301.417                 -361.887              
1300    308.810                 -358.713              
1400    315.814                 -355.585              
1500    322.463                 -352.517              
1600    328.786                 -349.524              
1700    334.812                 -346.619              
1800    340.565                 -343.812              
1900    346.068                 -341.109              
2000    351.339                 -338.511              
