T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     99.374                  -106.214              
200     65.139                  -105.875              
298.15  60.799                  -105.437              
300     60.800                  -105.427              
400     62.835                  -107.022              
500     66.880                  -107.526              
600     71.666                  -106.887              
700     76.659                  -107.474              
800     81.401                  -108.391              
900     85.841                  -162.845              
1000    89.980                  -163.655              
1100    93.845                  -165.108              
1200    97.486                  -165.731              
1300    100.945                 -164.572              
1400    104.255                 -163.098              
1500    107.444                 -161.213              
1600    110.538                 -158.813              
1700    113.558                 -156.671              
1800    116.525                 -153.309              
