T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     274.049                 611.934               
200     240.775                 613.875               
250     237.472                 614.559               
298.15  236.731                 615.048               
300     236.732                 615.064               
350     237.295                 615.414               
400     238.564                 615.630               
450     240.231                 615.724               
500     242.122                 615.709               
600     246.212                 615.408               
700     250.405                 614.822               
800     254.531                 614.019               
900     258.521                 613.047               
1000    262.348                 611.939               
1100    266.006                 610.715               
1200    269.497                 609.392               
1300    272.831                 607.979               
1400    276.015                 606.482               
1500    279.060                 604.907               
1600    281.974                 603.258               
1700    284.769                 551.363               
1800    287.451                 549.808               
1900    290.028                 548.234               
2000    292.509                 546.643               
2100    294.901                 545.041               
2200    297.208                 543.431               
2300    299.437                 541.819               
2400    301.593                 540.209               
2500    303.682                 538.607               
2600    305.706                 537.016               
2700    307.672                 535.441               
2800    309.581                 533.887               
2900    311.438                 532.358               
3000    313.246                 530.857               
3100    315.008                 529.387               
3200    316.727                 527.951               
3300    318.405                 526.551               
3400    320.044                 525.189               
3500    321.646                 523.866               
3600    323.214                 138.430               
3700    324.749                 137.600               
3800    326.253                 136.806               
3900    327.727                 136.050               
4000    329.174                 135.329               
4100    330.593                 134.642               
4200    331.987                 133.988               
4300    333.356                 133.365               
4400    334.702                 132.769               
4500    336.025                 132.199               
4600    337.327                 131.651               
4700    338.607                 131.122               
4800    339.868                 130.610               
4900    341.109                 130.111               
5000    342.332                 129.621               
5100    343.536                 129.138               
5200    344.723                 128.657               
5300    345.892                 128.177               
5400    347.046                 127.692               
5500    348.183                 127.202               
5600    349.304                 126.702               
5700    350.411                 126.188               
5800    351.502                 125.659               
5900    352.579                 125.112               
6000    353.642                 124.544               
