T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  196.104                 -302.922              
300     196.106                 -302.934              
400     200.105                 -327.520              
500     207.972                 391.126               
600     217.126                 -387.527              
700     226.576                 -383.660              
800     235.902                 -379.703              
900     244.921                 -375.781              
1000    253.560                 -382.581              
1100    261.798                 -378.611              
1200    269.640                 -374.632              
1300    277.105                 -370.667              
1400    284.214                 -366.732              
1500    290.993                 -362.838              
