T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  265.266                 -5914.377             
300     265.272                 -5914.386             
400     278.926                 -5913.731             
500     306.606                 -5918.268             
600     339.359                 -5916.480             
700     373.565                 -5914.462             
800     407.656                 -5912.270             
900     440.941                 -5909.954             
1000    473.117                 -5907.545             
1100    504.072                 -5905.062             
1200    533.789                 -5902.502             
1300    562.300                 -5899.841             
1400    589.664                 -5897.031             
1500    615.947                 -5894.040             
1600    641.221                 -5890.855             
1700    665.554                 -6177.943             
1800    689.012                 -6172.856             
1900    711.654                 -6167.596             
2000    733.538                 -6162.172             
