T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  35.545                  7.788                 
300     35.546                  7.790                 
350     35.870                  7.839                 
400     36.594                  7.853                 
450     37.539                  7.832                 
500     38.603                  7.774                 
600     40.885                  7.546                 
700     43.209                  7.161                 
800     45.486                  6.572                 
900     47.684                  5.652                 
1000    49.792                  4.097                 
1100    51.812                  1.730                 
1200    53.747                  0.                    
1300    55.602                  0.                    
1400    57.384                  0.                    
1500    59.099                  0.                    
1600    60.751                  0.                    
1700    62.346                  0.950                 
1800    63.889                  -1.285                
1900    65.384                  -15.717               
2000    66.834                  -16.290               
2100    68.243                  -16.780               
2200    69.614                  -17.186               
