T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  150.206                 -259.408              
300     150.207                 -259.381              
400     153.915                 -274.112              
500     160.942                 -315.389              
600     168.841                 -312.211              
700     176.794                 -309.043              
800     189.009                 -280.389              
900     199.986                 -276.075              
1000    210.044                 -271.008              
1100    219.398                 -265.200              
1200    228.196                 -262.369              
1300    236.544                 -254.559              
1400    244.522                 -245.949              
1500    252.191                 -236.560              
1600    259.598                 -226.413              
1700    266.781                 -215.529              
1800    273.768                 -203.925              
1900    280.585                 -191.613              
2000    287.252                 -178.604              
