T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  69.137                  -370.901              
300     69.138                  -370.890              
400     70.988                  -370.144              
500     74.592                  -369.269              
600     78.725                  -368.311              
700     82.956                  -367.270              
800     87.121                  -366.149              
900     91.154                  -364.958              
1000    95.035                  -363.698              
1100    98.761                  -362.371              
1200    102.336                 -360.991              
1300    105.766                 -359.733              
1400    109.051                 -358.591              
1500    112.197                 -357.566              
1600    115.211                 -356.656              
1700    118.102                 -355.870              
1800    120.876                 -355.212              
1900    123.542                 -354.693              
2000    126.107                 -354.319              
2100    128.577                 354.103               
2200    130.959                 -376.933              
2300    133.257                 -377.193              
2400    135.478                 -377.464              
2500    137.625                 -377.745              
2600    139.704                 -378.038              
2700    141.719                 -378.341              
2800    143.672                 -378.654              
2900    145.568                 -378.977              
3000    147.410                 -379.310              
3100    149.201                 -379.652              
3200    150.942                 -380.004              
3300    152.638                 -380.364              
3400    154.290                 -380.732              
3500    155.900                 -381.108              
