T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  186.095                 640.978               
300     186.095                 640.948               
350     186.444                 640.085               
400     187.207                 639.158               
450     188.177                 638.172               
500     189.245                 637.135               
600     191.461                 634.932               
700     193.627                 632.589               
800     195.675                 630.136               
900     197.587                 627.593               
1000    199.368                 624.972               
1100    201.028                 622.284               
1200    202.578                 619.534               
1300    204.030                 616.729               
1400    205.393                 613.872               
1500    206.677                 610.961               
1600    207.890                 607.990               
1700    209.039                 604.953               
1800    210.130                 601.846               
1900    211.168                 598.663               
2000    212.159                 595.399               
2100    213.105                 592.049               
2200    214.011                 588.609               
2300    214.880                 585.070               
2400    215.715                 581.423               
2500    216.518                 577.653               
2600    217.291                 573.736               
2700    218.038                 569.634               
2800    218.758                 538.934               
2900    219.455                 535.605               
3000    220.130                 532.275               
3100    220.783                 528.944               
3200    221.417                 525.611               
3300    222.032                 522.278               
3400    222.630                 518.944               
3500    223.211                 515.609               
3600    223.776                 512.274               
3700    224.327                 508.938               
3800    224.863                 505.601               
3900    225.386                 502.264               
4000    225.896                 498.926               
4100    226.394                 495.588               
4200    226.881                 492.249               
4300    227.356                 488.910               
4400    227.821                 485.570               
4500    228.276                 482.231               
4600    228.721                 478.891               
4700    229.156                 475.550               
4800    229.583                 472.210               
4900    230.001                 468.869               
5000    230.412                 465.527               
5100    230.814                 462.186               
5200    231.208                 -231.828              
5300    231.595                 -235.501              
5400    231.975                 -239.149              
5500    232.349                 -242.869              
5600    232.716                 -246.618              
5700    233.076                 -250.396              
5800    233.430                 -254.202              
5900    233.779                 -258.037              
6000    234.121                 -261.902              
