T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     382.561                 -1547.886             
200     323.060                 -1550.669             
250     316.820                 -1551.543             
298.15  315.394                 -1552.264             
300     315.395                 -1552.291             
350     316.504                 -1555.374             
400     319.036                 -1556.073             
450     322.397                 -1556.687             
500     326.245                 -1557.226             
600     334.657                 -1558.120             
700     343.370                 -1558.823             
800     352.007                 -1559.403             
900     360.399                 -1559.916             
1000    368.478                 -1560.414             
1100    376.220                 -1639.894             
1200    383.625                 -1639.425             
1300    390.705                 -1638.961             
1400    397.475                 -1638.511             
1500    403.954                 -1638.083             
1600    410.160                 -1637.683             
1700    416.113                 -1637.314             
1800    421.828                 -1636.979             
1900    427.322                 -1636.677             
2000    432.610                 -1636.408             
2100    437.706                 -1636.171             
2200    442.622                 -1635.962             
2300    447.369                 -1635.777             
2400    451.959                 -1685.874             
2500    456.400                 -1685.808             
2600    460.702                 -1685.723             
2700    464.873                 -1685.618             
2800    468.920                 -1685.491             
2900    472.850                 -1685.339             
3000    476.671                 -1685.162             
3100    480.386                 -1684.959             
3200    484.002                 -1684.732             
3300    487.525                 -1684.472             
3400    490.958                 -1684.195             
3500    494.305                 -1683.895             
3600    497.572                 -1683.580             
3700    500.762                 -1683.251             
3800    503.877                 -1682.913             
3900    506.923                 -1682.570             
4000    509.901                 -1682.221             
4100    512.814                 -1681.879             
4200    515.666                 -2161.400             
4300    518.458                 -2160.002             
4400    521.193                 -2158.351             
4500    523.874                 -2156.940             
4600    526.502                 -2155.552             
4700    529.080                 -2154.174             
4800    531.609                 -2152.719             
4900    534.091                 -2151.402             
5000    536.529                 -2150.122             
5100    538.922                 -2148.883             
5200    541.274                 -2147.687             
5300    543.585                 -2146.536             
5400    545.856                 -2145.433             
5500    548.090                 -2144.378             
5600    550.287                 -2143.373             
5700    552.449                 -2142.074             
5800    554.576                 -2141.126             
5900    556.670                 -2140.225             
6000    558.731                 -2139.370             
