T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     287.000                 64.311                
200     258.847                 63.552                
250     256.140                 63.187                
298.15  255.542                 62.760                
300     255.543                 62.741                
350     255.988                 60.141                
400     256.982                 59.656                
450     258.270                 59.183                
500     259.715                 58.715                
600     262.791                 57.775                
700     265.886                 56.814                
800     268.882                 55.830                
900     271.740                 54.822                
1000    274.448                 -13.336               
1100    277.011                 -13.360               
1200    279.436                 -13.395               
1300    281.733                 -13.439               
1400    283.912                 -13.491               
1500    285.984                 -13.550               
1600    287.958                 -13.618               
1700    289.841                 -13.696               
1800    291.641                 -13.786               
1900    293.365                 -13.891               
2000    295.019                 -14.015               
2100    296.607                 -14.162               
2200    298.136                 -14.337               
2300    299.609                 -14.545               
2400    301.030                 -14.791               
2500    302.403                 -15.080               
2600    303.730                 -15.419               
2700    305.015                 -15.814               
2800    306.261                 -16.271               
2900    307.469                 -16.796               
3000    308.642                 -17.395               
3100    309.782                 -18.075               
3200    310.891                 -18.842               
3300    311.971                 -19.661               
3400    313.022                 -20.604               
3500    314.047                 -21.648               
3600    315.046                 -22.797               
3700    316.022                 -24.044               
3800    316.975                 -25.402               
3900    317.906                 -26.863               
4000    318.817                 -28.461               
4100    319.707                 -30.181               
4200    320.579                 -32.024               
4300    321.433                 -33.992               
4400    322.269                 -35.794               
4500    323.089                 -37.403               
4600    323.893                 -39.572               
4700    324.681                 -41.842               
4800    325.455                 -44.210               
4900    326.214                 -46.672               
5000    326.960                 -49.225               
5100    327.693                 -51.864               
5200    328.413                 -54.051               
5300    329.121                 -56.779               
5400    329.817                 -59.295               
5500    330.502                 -61.961               
5600    331.176                 -64.820               
5700    331.839                 -67.725               
5800    332.492                 -70.672               
5900    333.135                 -73.655               
6000    333.768                 -76.668               
