T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     333.078                 -391.661              
200     286.829                 -393.303              
250     282.062                 -393.995              
298.15  280.980                 -394.551              
300     280.981                 -394.571              
350     281.813                 -395.065              
400     283.700                 -395.511              
450     286.184                 -395.935              
500     289.004                 -396.355              
600     295.093                 -397.255              
700     301.310                 -398.319              
800     307.395                 -399.630              
900     313.246                 -401.261              
1000    318.825                 -424.448              
1100    324.131                 -426.164              
1200    329.171                 -427.892              
1300    333.960                 -429.632              
1400    338.517                 -431.386              
1500    342.857                 -433.154              
1600    346.998                 -434.937              
1700    350.955                 -436.735              
1800    354.742                 -438.549              
1900    358.372                 -440.380              
2000    361.857                 -442.229              
2100    365.206                 -444.096              
2200    368.430                 -445.982              
2300    371.538                 -447.886              
2400    374.536                 -449.810              
2500    377.432                 -451.752              
2600    380.234                 -453.714              
2700    382.945                 -455.694              
2800    385.573                 -1045.495             
2900    388.122                 -1045.321             
3000    390.596                 -1045.166             
3100    392.999                 -1045.027             
3200    395.336                 -1044.907             
3300    397.610                 -1044.803             
3400    399.825                 -1044.715             
3500    401.982                 -1044.645             
3600    404.085                 -1044.590             
3700    406.137                 -1044.552             
3800    408.140                 -1044.531             
3900    410.097                 -1044.526             
4000    412.008                 -1044.538             
4100    413.877                 -1044.567             
4200    415.706                 -1044.615             
4300    417.495                 -1044.681             
4400    419.247                 -1044.767             
4500    420.963                 -1044.869             
4600    422.644                 -1044.998             
4700    424.293                 -1045.150             
4800    425.909                 -1045.327             
4900    427.495                 -1045.529             
5000    429.051                 -1045.763             
5100    430.579                 -1046.028             
5200    432.079                 -1046.326             
5300    433.553                 -1046.661             
5400    435.001                 -1047.036             
5500    436.425                 -1047.453             
5600    437.825                 -1047.915             
5700    439.202                 -1048.425             
5800    440.556                 -1048.981             
5900    441.889                 -1049.597             
6000    443.200                 -1050.227             
