T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     86.220                  0.                    
200     64.988                  0.                    
298.15  62.475                  0.                    
300     62.476                  0.                    
400     63.622                  0.                    
500     65.997                  0.                    
600     69.031                  0.                    
700     72.186                  0.                    
800     75.299                  0.                    
900     78.289                  0.                    
1000    81.116                  0.                    
1100    84.530                  0.                    
1200    87.693                  0.                    
1300    90.633                  0.                    
1400    93.373                  0.                    
1500    95.935                  0.                    
1600    98.339                  0.                    
1700    100.602                 0.                    
1800    102.740                 0.                    
1900    104.766                 0.                    
2000    106.693                 0.                    
2100    108.531                 0.                    
2200    112.732                 0.                    
2300    117.169                 0.                    
2400    121.299                 0.                    
2500    125.161                 0.                    
2600    128.786                 0.                    
2700    132.202                 0.                    
2800    135.431                 0.                    
2900    138.493                 0.                    
3000    141.406                 0.                    
3100    144.182                 0.                    
3200    146.836                 0.                    
3300    149.376                 0.                    
3400    151.813                 0.                    
3500    154.154                 0.                    
3600    156.406                 0.                    
3700    158.576                 0.                    
3800    160.669                 0.                    
3900    162.691                 0.                    
4000    164.644                 0.                    
4200    168.363                 0.                    
4400    171.855                 0.                    
4600    175.143                 0.                    
4800    178.245                 0.                    
5000    181.180                 0.                    
5200    183.963                 0.                    
5400    186.607                 0.                    
5600    189.122                 0.                    
5800    191.522                 0.                    
6000    193.810                 0.                    
