T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     373.964                 -497.806              
200     330.820                 -498.258              
250     326.656                 -498.477              
298.15  325.736                 -498.733              
300     325.737                 -498.744              
350     326.423                 -499.086              
400     327.953                 -499.565              
450     329.936                 -500.260              
500     332.161                 -501.228              
600     336.893                 -503.726              
700     341.653                 -505.439              
800     346.258                 -507.680              
900     350.646                 -509.514              
1000    354.802                 -511.358              
1100    358.730                 -521.583              
1200    362.444                 -523.681              
1300    365.959                 -525.688              
1400    369.292                 -527.625              
1500    372.457                 -529.513              
1600    375.469                 -531.374              
1700    378.340                 -533.228              
1800    381.082                 -535.096              
1900    383.706                 -536.999              
2000    386.221                 -538.961              
2100    388.634                 -541.004              
2200    390.954                 -682.670              
2300    393.187                 -684.104              
2400    395.340                 -685.776              
2500    397.417                 -687.688              
2600    399.424                 -689.837              
2700    401.366                 -692.214              
2800    403.245                 -694.804              
2900    405.067                 -697.590              
3000    406.834                 -700.551              
3100    408.549                 -703.664              
3200    410.216                 -706.904              
3300    411.838                 -710.241              
3400    413.415                 -713.660              
3500    414.952                 -717.139              
3600    416.449                 -720.654              
3700    417.909                 -724.190              
3800    419.333                 -727.728              
3900    420.724                 -731.256              
4000    422.082                 -734.763              
4100    423.410                 -738.238              
4200    424.708                 -741.673              
4300    425.979                 -745.066              
4400    427.222                 -748.410              
4500    428.439                 -751.704              
4600    429.631                 -754.938              
4700    430.800                 -758.097              
4800    431.946                 -761.221              
4900    433.070                 -764.285              
5000    434.172                 -767.299              
5100    435.254                 -770.236              
5200    436.317                 -773.140              
5300    437.360                 -775.992              
5400    438.385                 -778.794              
5500    439.393                 -781.515              
5600    440.383                 -784.160              
5700    441.357                 -786.808              
5800    442.315                 -789.386              
5900    443.257                 -791.800              
6000    444.185                 -794.296              
