T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     399.768                 -1894.168             
200     344.533                 -1896.253             
250     338.831                 -1897.191             
298.15  337.523                 -1898.072             
300     337.525                 -1898.105             
350     338.551                 -1898.993             
400     340.913                 -1899.853             
450     344.078                 -1900.674             
500     347.738                 -1901.443             
600     355.852                 -1902.793             
700     364.406                 -1903.900             
800     373.015                 -1904.799             
900     381.493                 -1905.537             
1000    389.748                 -1906.157             
1100    397.737                 -1906.696             
1200    405.444                 -1907.187             
1300    412.868                 -1907.653             
1400    420.013                 -1908.116             
1500    426.890                 -1908.591             
1600    433.512                 -1909.090             
1700    439.892                 -1909.624             
1800    446.043                 -1910.197             
1900    451.977                 -1910.815             
2000    457.708                 -1911.477             
2100    463.247                 -1912.183             
2200    468.606                 -1912.931             
2300    473.794                 -1913.718             
2400    478.821                 -2015.058             
2500    483.696                 -2016.065             
2600    488.428                 -2017.031             
2700    493.024                 -2017.954             
2800    497.492                 -2018.827             
2900    501.837                 -2019.648             
3000    506.067                 -2020.413             
3100    510.186                 -2021.118             
3200    514.201                 -2021.762             
3300    518.116                 -2022.340             
3400    521.937                 -2022.852             
3500    525.667                 -2023.296             
3600    529.310                 -2023.672             
3700    532.870                 -2023.978             
3800    536.352                 -2024.215             
3900    539.758                 -2024.383             
4000    543.091                 -2024.482             
4100    546.354                 -2024.513             
4200    549.551                 -2984.176             
4300    552.683                 -2981.899             
4400    555.754                 -2979.561             
4500    558.766                 -2977.164             
4600    561.720                 -2974.710             
4700    564.619                 -2972.202             
4800    567.466                 -2969.640             
4900    570.261                 -2967.029             
5000    573.006                 -2964.371             
5100    575.704                 -2961.667             
5200    578.356                 -2958.922             
5300    580.964                 -2956.136             
5400    583.528                 -2953.314             
5500    586.050                 -2950.458             
5600    588.533                 -2947.571             
5700    590.976                 -2944.655             
5800    593.381                 -2941.713             
5900    595.749                 -2938.749             
6000    598.082                 -2935.764             
