T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     68.961                  -91.722               
200     40.125                  -92.085               
298.15  35.982                  -91.964               
300     35.983                  -91.964               
400     37.946                  -92.110               
500     41.848                  -92.590               
600     46.402                  -93.328               
700     51.120                  -94.239               
800     55.804                  -95.267               
900     60.373                  -96.364               
1000    64.798                  -106.100              
1100    69.070                  -107.301              
1200    73.193                  -108.384              
1300    77.171                  -109.336              
1400    81.014                  -237.558              
1500    84.732                  -236.863              
1600    88.333                  -236.012              
1700    91.827                  -235.015              
1800    95.221                  -233.881              
1900    98.522                  -232.618              
2000    101.735                 -231.232              
