T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     110.635                 0.                    
200     87.892                  0.                    
250     85.656                  0.                    
298.15  85.147                  0.                    
300     85.148                  0.                    
350     85.553                  2.005                 
400     86.479                  -1.815                
450     87.700                  -1.563                
500     89.086                  -1.274                
600     92.069                  -0.643                
700     95.097                  0.018                 
800     98.042                  0.687                 
900     100.856                 1.358                 
1000    103.527                 -65.103               
