T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     426.257                 -1024.770             
200     355.907                 -1029.920             
250     348.544                 -1031.953             
298.15  346.854                 -1033.615             
300     346.856                 -1033.675             
350     348.176                 -1035.199             
400     351.201                 -1044.097             
450     355.226                 -1046.024             
500     359.845                 -1047.785             
600     369.960                 -1050.344             
700     380.452                 -1052.164             
800     390.854                 -1053.531             
900     400.962                 -1107.749             
1000    410.688                 -1107.468             
1100    420.005                 -1107.178             
1200    428.911                 -1300.462             
1300    437.420                 -1298.469             
1400    445.553                 -1296.473             
1500    453.332                 -1294.484             
1600    460.781                 -1292.511             
1700    467.921                 -1290.557             
1800    474.774                 -1288.629             
1900    481.359                 -1286.731             
2000    487.695                 -1284.865             
2100    493.798                 -1283.036             
2200    499.683                 -1281.245             
2300    505.366                 -1279.496             
2400    510.858                 -1277.789             
2500    516.171                 -1276.128             
2600    521.316                 -1274.513             
2700    526.303                 -1272.947             
2800    531.141                 -1271.431             
2900    535.839                 -1269.968             
3000    540.404                 -1268.560             
3100    544.843                 -1267.208             
3200    549.163                 -1265.915             
3300    553.370                 -1264.681             
3400    557.469                 -1263.512             
3500    561.467                 -1262.410             
3600    565.367                 -1261.377             
3700    569.174                 -1260.416             
3800    572.893                 -1259.533             
3900    576.527                 -1258.729             
4000    580.080                 -1258.011             
4100    583.556                 -1257.383             
4200    586.958                 -1256.844             
4300    590.289                 -1256.410             
4400    593.552                 -1255.996             
4500    596.749                 -1255.731             
4600    599.883                 -1255.594             
4700    602.957                 -1255.573             
4800    605.972                 -1255.676             
4900    608.932                 -1255.908             
5000    611.837                 -1256.261             
5100    614.691                 -1256.767             
5200    617.494                 -1257.422             
5300    620.248                 -1258.231             
5400    622.955                 -1259.203             
5500    625.618                 -1260.343             
5600    628.236                 -1261.658             
5700    630.811                 -1263.155             
5800    633.346                 -1264.839             
5900    635.841                 -1266.717             
6000    638.297                 -1268.480             
