T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     202.317                 414.794               
200     182.809                 415.314               
250     180.909                 415.420               
298.15  180.488                 415.471               
300     180.488                 415.472               
350     180.801                 415.472               
400     181.497                 415.412               
450     182.393                 415.284               
500     183.391                 415.082               
600     185.490                 414.451               
700     187.569                 413.514               
800     189.551                 412.236               
900     191.416                 410.501               
1000    193.161                 408.016               
1100    194.793                 404.612               
1200    196.323                 401.745               
1300    197.760                 400.517               
1400    199.113                 399.204               
1500    200.392                 397.812               
1600    201.603                 396.347               
1700    202.754                 393.862               
1800    203.851                 391.928               
1900    204.899                 375.834               
2000    205.903                 373.540               
2100    206.866                 371.272               
2200    207.793                 369.033               
2300    208.685                 366.822               
2400    209.548                 364.641               
2500    210.381                 362.490               
2600    211.189                 360.370               
2700    211.973                 358.280               
2800    212.733                 356.222               
2900    213.473                 354.195               
3000    214.194                 352.198               
3100    214.896                 350.234               
3200    215.581                 0.                    
3300    216.250                 0.                    
3400    216.903                 0.                    
3500    217.543                 0.                    
3600    218.169                 0.                    
3700    218.783                 0.                    
3800    219.384                 0.                    
3900    219.974                 0.                    
4000    220.554                 0.                    
4100    221.123                 0.                    
4200    221.682                 0.                    
4300    222.233                 0.                    
4400    222.774                 0.                    
4500    223.308                 0.                    
4600    223.833                 0.                    
4700    224.351                 0.                    
4800    224.862                 0.                    
4900    225.366                 0.                    
5000    225.864                 0.                    
5100    226.355                 0.                    
5200    226.841                 0.                    
5300    227.321                 0.                    
5400    227.795                 0.                    
5500    228.265                 0.                    
5600    228.729                 0.                    
5700    229.189                 0.                    
5800    229.645                 0.                    
5900    230.097                 0.                    
6000    230.544                 0.                    
