T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  206.481                 -501.381              
300     206.483                 -501.404              
400     211.385                 543.136               
500     220.641                 -538.810              
600     231.005                 -534.628              
700     241.397                 -530.587              
800     251.431                 -526.700              
900     260.975                 -522.990              
1000    270.001                 -530.070              
1100    278.525                 -526.424              
1200    286.576                 -522.790              
1300    294.190                 -519.170              
1400    301.403                 -515.562              
1500    308.251                 -511.969              
