T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     296.813                 226.423               
200     261.644                 226.087               
250     258.128                 226.011               
298.15  257.340                 225.936               
300     257.341                 225.932               
350     257.937                 225.787               
400     259.275                 217.609               
450     261.024                 216.795               
500     262.998                 195.880               
600     267.235                 196.238               
700     271.545                 196.483               
800     275.758                 196.644               
900     279.811                 196.744               
1000    283.682                 196.796               
1100    287.372                 196.808               
1200    290.886                 196.786               
1300    294.234                 196.731               
1400    297.428                 196.641               
1500    300.479                 196.514               
1600    303.397                 196.346               
1700    306.192                 196.135               
1800    308.872                 195.877               
1900    311.448                 195.572               
2000    313.925                 195.218               
2100    316.310                 194.819               
2200    318.611                 194.376               
2300    320.832                 193.894               
2400    322.978                 193.377               
2500    325.055                 192.832               
2600    327.066                 192.264               
2700    329.016                 191.680               
2800    330.908                 191.084               
2900    332.744                 190.483               
3000    334.530                 189.881               
3100    336.266                 189.283               
3200    337.956                 188.692               
3300    339.601                 188.112               
3400    341.205                 187.545               
3500    342.769                 186.992               
3600    344.296                 186.456               
3700    345.786                 185.938               
3800    347.242                 185.438               
3900    348.665                 184.956               
4000    350.056                 184.493               
4100    351.417                 184.049               
4200    352.750                 183.622               
4300    354.054                 183.213               
4400    355.333                 182.822               
4500    356.585                 182.446               
4600    357.813                 182.087               
4700    359.018                 181.741               
4800    360.200                 181.410               
4900    361.360                 181.092               
5000    362.499                 180.785               
5100    363.618                 180.490               
5200    364.717                 180.205               
5300    365.797                 179.930               
5400    366.858                 179.663               
5500    367.902                 179.404               
5600    368.929                 179.152               
5700    369.940                 178.906               
5800    370.934                 178.666               
5900    371.913                 178.430               
6000    372.877                 178.197               
