T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     412.980                 -179.341              
200     358.414                 -181.727              
250     352.988                 -183.302              
298.15  351.774                 -201.694              
300     351.776                 -201.803              
350     352.692                 -248.029              
400     354.750                 -247.995              
450     357.436                 -247.958              
500     360.463                 -247.921              
600     366.941                 -247.855              
700     373.497                 -247.809              
800     379.871                 -247.794              
900     385.966                 -247.815              
1000    391.754                 -247.874              
1100    397.240                 -247.974              
1200    402.435                 -248.116              
1300    407.361                 -248.302              
1400    412.038                 -248.536              
1500    416.485                 -248.818              
1600    420.721                 -249.152              
1700    424.763                 -299.718              
1800    428.627                 -299.935              
1900    432.326                 -300.171              
2000    435.874                 -300.429              
2100    439.281                 -300.712              
2200    442.559                 -301.023              
2300    445.715                 -301.365              
2400    448.758                 -301.739              
2500    451.697                 -302.145              
2600    454.537                 -302.584              
2700    457.285                 -303.056              
2800    459.946                 -303.559              
2900    462.527                 -304.091              
3000    465.030                 -304.650              
3100    467.462                 -305.232              
3200    469.825                 -305.835              
3300    472.124                 -306.455              
3400    474.361                 -307.088              
3500    476.541                 -307.729              
3600    478.665                 -692.528              
3700    480.737                 -692.761              
3800    482.759                 -692.993              
3900    484.733                 -693.220              
4000    486.662                 -693.438              
4100    488.547                 -693.643              
4200    490.391                 -693.833              
4300    492.195                 -694.003              
4400    493.961                 -694.153              
4500    495.691                 -694.278              
4600    497.385                 -694.378              
4700    499.046                 -694.450              
4800    500.675                 -694.493              
4900    502.272                 -694.505              
5000    503.839                 -694.487              
5100    505.378                 -694.436              
5200    506.889                 -694.353              
5300    508.372                 -694.238              
5400    509.830                 -694.089              
5500    511.263                 -693.907              
5600    512.672                 -693.693              
5700    514.057                 -693.446              
5800    515.420                 -693.168              
5900    516.760                 -692.859              
6000    518.080                 -692.518              
