T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     269.641                 22.153                
200     243.147                 21.320                
250     240.573                 20.783                
298.15  240.001                 14.644                
300     240.002                 14.607                
350     240.430                 -0.811                
400     241.389                 -0.810                
450     242.637                 -0.809                
500     244.039                 -0.808                
600     247.032                 -0.807                
700     250.053                 -0.807                
800     252.984                 -0.809                
900     255.784                 -0.812                
1000    258.441                 -0.817                
1100    260.956                 -0.823                
1200    263.338                 -0.832                
1300    265.596                 -0.842                
1400    267.738                 -0.855                
1500    269.776                 -0.871                
1600    271.717                 -0.891                
1700    273.569                 -0.916                
1800    275.340                 -0.946                
1900    277.036                 -0.984                
2000    278.663                 -1.029                
2100    280.225                 -1.085                
2200    281.729                 -1.152                
2300    283.177                 -1.232                
2400    284.574                 -1.326                
2500    285.923                 -1.434                
2600    287.228                 -1.558                
2700    288.491                 -1.698                
2800    289.714                 -1.853                
2900    290.901                 -2.023                
3000    292.053                 -2.208                
3100    293.172                 -2.407                
3200    294.260                 -2.617                
3300    295.319                 -2.838                
3400    296.350                 -3.068                
3500    297.355                 -3.303                
3600    298.335                 -3.543                
3700    299.291                 -3.784                
3800    300.225                 -4.025                
3900    301.137                 -4.263                
4000    302.028                 -4.495                
4100    302.900                 -4.719                
4200    303.752                 -4.933                
4300    304.587                 -5.135                
4400    305.405                 -5.322                
4500    306.206                 -5.493                
4600    306.992                 -5.645                
4700    307.762                 -5.777                
4800    308.517                 -5.888                
4900    309.258                 -5.975                
5000    309.986                 -6.039                
5100    310.701                 -6.077                
5200    311.403                 -6.089                
5300    312.093                 -6.074                
5400    312.772                 -6.032                
5500    313.439                 -5.961                
5600    314.095                 -5.861                
5700    314.740                 -5.732                
5800    315.375                 -5.574                
5900    316.001                 -5.387                
6000    316.617                 -5.170                
