T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  229.618                 -711.280              
300     229.619                 -711.334              
350     230.209                 -712.784              
400     231.542                 -714.258              
450     233.295                 -715.777              
500     235.285                 -720.350              
600     239.591                 -723.382              
700     244.002                 -726.276              
800     248.334                 -729.084              
900     252.515                 -731.845              
1000    256.516                 -734.573              
1100    260.331                 -737.276              
1200    263.965                 -739.961              
1300    267.427                 -742.634              
1400    270.728                 -745.298              
1500    273.879                 -747.952              
1600    276.890                 -750.599              
1700    279.772                 -898.477              
1800    282.534                 -900.361              
1900    285.185                 -902.247              
2000    287.733                 -904.136              
2100    290.185                 -906.027              
2200    292.547                 -907.916              
2300    294.827                 -909.804              
2400    297.028                 -911.689              
2500    299.156                 -913.567              
2600    301.215                 -915.438              
2700    303.210                 -917.301              
2800    305.145                 -919.154              
2900    307.022                 -920.997              
3000    308.846                 -922.828              
3100    310.619                 -924.648              
3200    312.343                 -926.456              
3300    314.022                 -928.253              
3400    315.657                 -930.039              
3500    317.251                 -931.814              
3600    318.805                 -933.581              
3700    320.323                 -935.339              
3800    321.804                 -937.090              
3900    323.252                 -938.835              
4000    324.667                 -940.577              
4100    326.051                 -942.316              
4200    327.405                 -944.055              
4300    328.730                 -945.796              
4400    330.029                 -947.520              
4500    331.301                 -949.261              
4600    332.547                 -951.010              
4700    333.770                 -952.769              
4800    334.969                 -954.538              
4900    336.145                 -956.321              
5000    337.300                 -958.119              
5100    338.434                 -959.930              
5200    339.548                 -961.765              
5300    340.642                 -963.622              
5400    341.718                 -965.505              
5500    342.775                 -967.414              
5600    343.815                 -969.354              
5700    344.838                 -971.325              
5800    345.845                 -973.331              
5900    346.835                 -975.373              
6000    347.810                 -977.454              
