T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     327.661                 -3.690                
200     293.183                 -3.971                
250     289.793                 -4.376                
298.15  289.033                 -10.460               
300     289.034                 -10.496               
350     289.612                 -25.915               
400     290.917                 -25.966               
450     292.631                 -26.060               
500     294.575                 -26.188               
600     298.769                 -26.524               
700     303.052                 -26.942               
800     307.247                 -27.425               
900     311.283                 -27.963               
1000    315.137                 -28.552               
1100    318.803                 -29.187               
1200    322.290                 -29.866               
1300    325.605                 -30.588               
1400    328.761                 -31.351               
1500    331.770                 -32.156               
1600    334.641                 -33.001               
1700    337.387                 -33.889               
1800    340.015                 -34.818               
1900    342.536                 -35.791               
2000    344.956                 -36.808               
2100    347.283                 -37.870               
2200    349.524                 -38.979               
2300    351.685                 -40.135               
2400    353.770                 -91.600               
2500    355.785                 -92.933               
2600    357.734                 -94.284               
2700    359.621                 -95.652               
2800    361.450                 -97.040               
2900    363.224                 -98.445               
3000    364.947                 -99.867               
3100    366.621                 -101.306              
3200    368.248                 -102.761              
3300    369.832                 -104.229              
3400    371.375                 -105.708              
3500    372.878                 -107.197              
3600    374.344                 -108.694              
3700    375.774                 -110.196              
3800    377.170                 -111.701              
3900    378.534                 -113.207              
4000    379.867                 -114.711              
4100    381.170                 -116.210              
4200    382.445                 -597.552              
4300    383.693                 -597.949              
4400    384.915                 -598.337              
4500    386.112                 -598.715              
4600    387.284                 -599.080              
4700    388.434                 -599.432              
4800    389.562                 -599.768              
4900    390.668                 -600.089              
5000    391.754                 -600.393              
5100    392.820                 -600.680              
5200    393.867                 -600.948              
5300    394.896                 -601.198              
5400    395.907                 -601.429              
5500    396.900                 -601.640              
5600    397.877                 -601.833              
5700    398.838                 -602.006              
5800    399.784                 -602.160              
5900    400.714                 -602.295              
6000    401.630                 -602.412              
