T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  91.607                  -372.843              
300     91.609                  -372.780              
400     95.712                  -375.049              
500     103.460                 -372.321              
600     112.135                 -369.474              
700     120.834                 -366.545              
800     129.232                 -363.572              
900     137.221                 -360.589              
1000    144.776                 -357.635              
1100    151.911                 -354.746              
1200    158.649                 -545.481              
1300    165.023                 -540.970              
1400    171.061                 -536.474              
1500    176.792                 531.992               
1600    182.244                 -527.523              
1700    187.438                 -523.066              
1800    192.398                 -518.622              
1900    197.142                 -514.191              
2000    201.686                 -509.772              
2100    206.047                 -505.367              
2200    210.238                 -500.976              
2300    214.271                 -496.600              
2400    218.158                 -492.240              
2500    221.908                 -487.899              
2600    225.531                 -483.576              
2700    229.034                 -479.275              
2800    232.426                 -474.998              
2900    235.712                 -470.745              
3000    238.900                 -466.522              
