T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  239.299                 92.048                
300     239.300                 92.075                
350     239.908                 92.811                
400     241.285                 93.561                
450     243.094                 94.319                
500     245.147                 95.083                
600     249.582                 96.601                
700     254.119                 98.069                
800     258.567                 99.443                
900     262.851                 100.682               
1000    266.944                 91.162                
1100    270.842                 92.392                
1200    274.550                 93.625                
1300    278.079                 94.858                
1400    281.439                 96.089                
1500    284.643                 97.315                
1600    287.703                 98.535                
1700    290.629                 99.749                
1800    293.431                 100.957               
1900    296.118                 102.160               
2000    298.700                 103.361               
2100    301.183                 104.561               
2200    303.574                 105.763               
2300    305.879                 106.970               
2400    308.105                 108.186               
2500    310.256                 109.414               
2600    312.337                 110.657               
2700    314.352                 111.918               
2800    316.305                 -180.700              
2900    318.200                 -178.298              
3000    320.041                 -175.870              
3100    321.829                 -173.414              
3200    323.568                 -170.928              
3300    325.260                 -168.412              
3400    326.909                 -165.862              
3500    328.515                 -163.280              
3600    330.082                 -160.665              
3700    331.610                 -158.016              
3800    333.102                 -155.333              
3900    334.560                 -152.617              
4000    335.985                 -149.869              
4100    337.378                 -147.088              
4200    338.741                 -144.276              
4300    340.075                 -141.433              
4400    341.382                 -138.562              
4500    342.661                 -135.660              
4600    343.915                 -132.733              
4700    345.145                 -129.780              
4800    346.351                 -126.804              
4900    347.534                 -123.804              
5000    348.695                 -120.785              
5100    349.836                 -117.746              
5200    350.955                 -114.690              
5300    352.056                 -111.618              
5400    353.137                 -108.533              
5500    354.200                 -105.436              
5600    355.245                 -102.328              
5700    356.272                 -99.213               
5800    357.284                 -96.088               
5900    358.279                 -92.962               
6000    359.259                 -89.810               
