T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  117.152                 -524.255              
300     117.153                 -524.306              
400     120.083                 -553.796              
500     125.731                 -552.296              
600     132.168                 -550.723              
700     138.712                 -549.114              
800     145.106                 -547.480              
900     151.256                 -545.822              
1000    157.136                 -552.735              
1100    162.749                 -551.036              
1200    168.111                 -549.140              
1300    173.240                 -547.036              
1400    178.155                 -672.136              
1500    182.875                 -668.270              
