T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  217.487                 -121.336              
300     217.488                 -121.389              
350     217.917                 -122.848              
400     218.879                 -127.006              
450     220.131                 -128.549              
500     221.538                 -130.066              
600     224.544                 -133.041              
700     227.580                 -135.967              
800     230.527                 -138.866              
900     233.345                 -141.759              
1000    236.020                 -144.663              
1100    238.554                 -147.598              
1200    240.956                 -247.342              
1300    243.233                 -249.460              
1400    245.397                 -251.581              
1500    247.455                 -253.705              
1600    249.417                 -255.833              
1700    251.290                 -257.962              
1800    253.082                 -260.094              
1900    254.799                 -262.228              
2000    256.447                 -264.366              
2100    258.031                 -266.506              
2200    259.556                 -268.649              
2300    261.026                 -270.797              
2400    262.445                 -272.949              
2500    263.816                 -275.107              
2600    265.142                 -277.270              
2700    266.427                 -279.441              
2800    267.672                 -281.619              
2900    268.881                 -283.806              
3000    270.055                 -286.004              
3100    271.196                 -288.212              
3200    272.306                 -290.433              
3300    273.387                 -292.667              
3400    274.440                 -294.916              
3500    275.467                 -297.182              
3600    276.469                 -299.467              
3700    277.447                 -301.772              
3800    278.403                 -304.099              
3900    279.337                 -306.450              
4000    280.250                 -308.827              
4100    281.144                 -311.233              
4200    282.019                 -313.668              
4300    282.876                 -316.139              
4400    283.716                 -318.603              
4500    284.539                 -321.126              
4600    285.347                 -323.696              
4700    286.139                 -326.308              
4800    286.917                 -328.964              
4900    287.681                 -331.667              
5000    288.431                 -334.413              
5100    289.168                 -337.217              
5200    289.892                 -340.078              
5300    290.604                 -342.997              
5400    291.305                 -345.978              
5500    291.994                 -349.023              
5600    292.673                 -352.135              
5700    293.340                 -355.318              
5800    293.998                 -358.573              
5900    294.646                 -361.903              
6000    295.284                 -365.154              
