T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  218.752                 -204.179              
300     218.754                 -204.229              
400     222.924                 -233.513              
500     230.948                 -231.518              
600     240.086                 -229.227              
700     249.376                 -344.254              
800     258.447                 -340.329              
900     267.161                 -336.272              
1000    275.472                 -332.104              
1100    283.379                 -327.840              
1200    290.897                 -323.488              
1300    298.050                 -319.064              
1400    304.865                 -314.564              
1500    311.368                 -309.971              
