T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  122.591                 -266.102              
300     122.593                 -266.090              
400     125.984                 -281.682              
500     132.412                 -323.885              
600     139.640                 -321.659              
700     146.917                 -319.435              
800     153.973                 -317.188              
900     160.711                 -314.944              
1000    167.111                 -312.770              
1100    173.179                 -310.730              
1200    178.933                 -312.815              
1300    184.398                 -310.336              
1400    189.597                 -307.893              
1500    194.551                 -305.509              
1600    199.282                 -303.207              
1700    203.809                 -301.008              
1800    208.148                 -298.933              
1900    212.315                 -296.999              
2000    216.322                 -309.906              
