T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  64.852                  -280.328              
300     64.853                  -280.306              
400     66.931                  -279.049              
500     70.956                  -277.652              
600     75.570                  -276.142              
700     80.288                  -274.562              
800     84.918                  -272.941              
900     89.382                  -271.302              
1000    93.652                  -269.672              
1100    97.722                  -268.081              
1200    101.598                 -266.557              
1300    105.288                 -265.153              
1400    108.805                 -277.031              
1500    112.159                 -275.780              
1600    115.363                 -274.536              
1700    118.427                 -273.299              
1800    121.361                 -272.070              
1900    124.175                 -270.847              
2000    126.877                 -269.629              
